transaction_id,customer_id,transaction_date,online_order,order_status,product_id
5078,1547,2017-09-01,1,Approved,58
5079,871,2017-10-27,1,Approved,19
5080,47,2017-01-17,0,Approved,55
5081,1853,2017-10-02,1,Approved,7
5082,649,2017-05-21,0,Approved,66
5083,16,2017-05-10,0,Approved,94
5084,1991,2017-11-20,0,Approved,57
5085,111,2017-08-05,0,Approved,6
5086,352,2017-06-03,1,Approved,39
5087,1257,2017-03-01,0,Approved,7
5088,653,2017-06-01,1,Approved,6
5089,2753,2017-02-19,0,Approved,39
5090,3493,2017-06-29,1,Approved,76
5091,173,2017-03-25,0,Approved,42
5092,2191,2017-06-28,0,Approved,48
5093,539,2017-11-24,0,Approved,0
5094,3338,2017-09-20,0,Approved,6
5095,2126,2017-03-22,0,Approved,81
5096,233,2017-02-08,0,Approved,40
5097,2642,2017-12-10,0,Approved,74
5098,1309,2017-02-23,1,Approved,36
5099,150,2017-04-01,0,Approved,62
5100,2526,2017-09-05,1,Approved,15
5101,1850,2017-06-29,0,Approved,0
5102,165,2017-09-19,1,Approved,3
5103,1649,2017-06-08,1,Cancelled,69
5104,3206,2017-10-16,1,Approved,11
5105,2845,2017-04-09,0,Approved,42
5106,333,2017-04-10,1,Approved,48
5107,648,2017-08-29,0,Approved,92
5108,414,2017-11-13,1,Approved,61
5109,381,2017-05-07,1,Approved,70
5110,2038,2017-12-03,1,Approved,12
5111,1199,2017-05-27,1,Approved,86
5112,665,2017-03-25,1,Approved,45
5113,3388,2017-09-17,1,Approved,36
5114,1233,2017-12-16,0,Approved,58
5115,793,2017-06-10,1,Approved,54
5116,987,2017-04-20,1,Approved,34
5117,1967,2017-01-25,1,Approved,55
5118,3331,2017-11-24,1,Approved,59
5119,39,2017-02-07,1,Approved,40
5120,104,2017-07-14,1,Approved,55
5121,1008,2017-08-22,0,Approved,1
5122,2019,2017-09-17,0,Approved,4
5123,1586,2017-04-14,1,Approved,89
5124,1627,2017-05-13,0,Approved,85
5125,645,2017-08-19,0,Approved,45
5126,1048,2017-04-03,1,Cancelled,39
5127,2723,2017-02-02,0,Approved,36
5128,2861,2017-02-17,0,Approved,4
5129,1157,2017-08-04,1,Approved,29
5130,348,2017-03-13,1,Approved,76
5131,1254,2017-01-23,0,Approved,22
5132,3216,2017-12-15,0,Approved,85
5133,198,2017-06-02,1,Approved,10
5134,1128,2017-10-27,1,Approved,73
5135,2655,2017-06-17,0,Approved,57
5136,2398,2017-05-02,0,Approved,69
5137,2442,2017-04-30,0,Approved,45
5138,1762,2017-01-11,0,Approved,14
5139,353,2017-11-14,1,Approved,89
5140,1443,2017-08-04,1,Approved,81
5141,157,2017-08-17,0,Approved,50
5142,971,2017-04-18,0,Approved,92
5143,515,2017-03-19,1,Approved,11
5144,2795,2017-05-06,1,Approved,70
5145,1491,2017-07-23,1,Approved,13
5146,2259,2017-05-24,1,Approved,7
5147,574,2017-03-20,1,Approved,35
5148,1483,2017-04-20,0,Approved,78
5149,1533,2017-01-29,1,Approved,44
5150,101,2017-03-23,1,Approved,93
5151,2260,2017-11-17,0,Approved,58
5152,1984,2017-11-12,0,Approved,57
5153,1518,2017-08-10,0,Approved,11
5154,138,2017-07-25,0,Approved,10
5155,2187,2017-02-14,1,Approved,39
5156,3191,2017-10-24,0,Approved,19
5157,1,2017-05-11,1,Approved,47
5158,1750,2017-09-29,0,Approved,46
5159,1418,2017-06-01,0,Approved,0
5160,3275,2017-03-05,0,Approved,7
5161,202,2017-06-25,0,Approved,5
5162,2336,2017-06-11,1,Approved,4
5163,397,2017-02-03,1,Approved,31
5164,344,2017-12-22,1,Approved,27
5165,3240,2017-11-22,1,Cancelled,1
5166,1368,2017-11-01,1,Approved,10
5167,1259,2017-08-24,1,Approved,59
5168,580,2017-01-02,1,Approved,36
5169,729,2017-12-01,0,Approved,81
5170,1992,2017-01-23,1,Approved,37
5171,1760,2017-07-09,0,Approved,58
5172,2211,2017-04-15,1,Approved,90
5173,2272,2017-05-30,0,Approved,13
5174,2191,2017-04-11,1,Approved,10
5175,1479,2017-03-23,0,Cancelled,93
5176,2461,2017-05-11,1,Approved,89
5177,397,2017-05-01,1,Approved,53
5178,396,2017-03-01,0,Approved,0
5179,1601,2017-04-12,1,Approved,67
5180,1353,2017-11-27,0,Approved,74
5181,2359,2017-01-11,1,Approved,9
5182,1884,2017-02-25,0,Approved,58
5183,847,2017-01-06,0,Approved,84
5184,3291,2017-07-16,1,Approved,81
5185,2631,2017-12-03,0,Approved,47
5186,1795,2017-12-27,0,Approved,89
5187,1859,2017-05-21,1,Approved,0
5188,1217,2017-06-26,0,Approved,35
5189,1588,2017-11-18,1,Approved,95
5190,855,2017-09-17,1,Approved,14
5191,986,2017-07-23,1,Approved,97
5192,1589,2017-09-12,1,Approved,15
5193,1844,2017-11-19,0,Approved,7
5194,2495,2017-11-29,1,Approved,36
5195,1083,2017-04-08,0,Approved,18
5196,1150,2017-04-19,1,Approved,57
5197,2697,2017-09-21,1,Approved,87
5198,2937,2017-10-16,1,Approved,11
5199,1013,2017-06-09,1,Approved,43
5200,1663,2017-11-14,1,Approved,43
5201,2132,2017-11-29,1,Approved,13
5202,1198,2017-09-21,0,Approved,95
5203,2808,2017-07-03,1,Approved,54
5204,812,2017-01-30,1,Approved,15
5205,2459,2017-07-06,0,Approved,95
5206,2830,2017-05-14,0,Approved,85
5207,531,2017-03-02,1,Approved,0
5208,2577,2017-02-25,1,Approved,79
5209,2283,2017-06-13,1,Approved,19
5210,3450,2017-01-11,1,Approved,44
5211,1007,2017-04-20,0,Approved,24
5212,2653,2017-12-18,1,Approved,70
5213,94,2017-11-27,0,Approved,1
5214,82,2017-03-30,1,Approved,0
5215,473,2017-01-19,0,Approved,73
5216,1506,2017-07-04,0,Approved,46
5217,749,2017-05-29,0,Approved,81
5218,2237,2017-02-24,0,Approved,45
5219,782,2017-02-22,0,Cancelled,20
5220,1630,2017-12-07,1,Approved,58
5221,91,2017-04-13,1,Approved,2
5222,2331,2017-12-11,1,Approved,61
5223,2565,2017-03-24,0,Approved,78
5224,3324,2017-11-15,1,Approved,20
5225,2250,2017-08-28,0,Approved,80
5226,2801,2017-10-28,1,Approved,61
5227,1733,2017-11-07,1,Approved,72
5228,1121,2017-12-23,1,Approved,33
5229,772,2017-03-18,1,Approved,65
5230,1972,2017-03-19,1,Approved,5
5231,2381,2017-12-01,1,Approved,12
5232,3137,2017-01-16,1,Approved,38
5233,1078,2017-11-06,1,Approved,92
5234,2684,2017-02-27,1,Approved,3
5235,2618,2017-11-06,0,Approved,70
5236,2463,2017-09-29,1,Approved,37
5237,3285,2017-05-09,1,Approved,67
5238,3470,2017-11-02,0,Approved,24
5239,1890,2017-10-01,1,Approved,24
5240,102,2017-03-27,1,Approved,86
5241,3421,2017-02-13,0,Approved,58
5242,2798,2017-07-17,1,Approved,56
5243,1392,2017-09-14,1,Approved,55
5244,2546,2017-12-11,1,Approved,0
5245,499,2017-07-25,1,Approved,32
5246,2775,2017-06-22,0,Approved,77
5247,685,2017-09-19,0,Approved,65
5248,2023,2017-12-17,0,Approved,91
5249,55,2017-02-04,1,Approved,35
5250,578,2017-06-14,1,Approved,18
5251,665,2017-01-02,0,Approved,63
5252,1236,2017-11-19,0,Approved,15
5253,374,2017-02-25,0,Approved,64
5254,2740,2017-10-05,1,Approved,1
5255,1299,2017-09-25,1,Approved,77
5256,491,2017-10-06,0,Approved,66
5257,2676,2017-12-25,1,Approved,14
5258,2542,2017-05-29,0,Approved,74
5259,612,2017-10-04,1,Approved,59
5260,673,2017-08-18,0,Approved,50
5261,3322,2017-12-28,0,Approved,0
5262,3036,2017-07-27,1,Approved,65
5263,496,2017-06-26,1,Approved,2
5264,2659,2017-10-28,0,Approved,0
5265,1449,2017-10-20,0,Approved,80
5266,2725,2017-07-02,0,Approved,91
5267,1172,2017-10-05,0,Approved,0
5268,247,2017-02-26,0,Approved,10
5269,172,2017-07-09,0,Approved,38
5270,273,2017-12-02,1,Approved,99
5271,1280,2017-02-25,1,Approved,13
5272,2848,2017-12-17,0,Approved,12
5273,2399,2017-11-22,0,Approved,49
5274,909,2017-05-31,1,Approved,79
5275,719,2017-12-03,1,Approved,53
5276,1043,2017-07-29,0,Cancelled,46
5277,1205,2017-10-23,0,Approved,38
5278,482,2017-03-23,1,Approved,45
5279,3371,2017-02-23,0,Approved,11
5280,2055,2017-04-16,0,Approved,62
5281,515,2017-01-10,0,Approved,34
5282,2439,2017-01-15,1,Approved,20
5283,3038,2017-02-08,0,Approved,0
5284,1335,2017-04-22,0,Approved,23
5285,692,2017-08-27,0,Approved,81
5286,3018,2017-06-12,1,Approved,19
5287,1534,2017-07-13,0,Approved,65
5288,750,2017-10-12,1,Approved,49
5289,2801,2017-12-08,0,Approved,55
5290,3217,2017-03-08,1,Approved,31
5291,2138,2017-11-17,1,Approved,0
5292,3161,2017-10-08,0,Approved,69
5293,2884,2017-03-12,1,Approved,86
5294,1332,2017-10-01,0,Approved,14
5295,3002,2017-09-15,0,Approved,77
5296,325,2017-05-18,0,Approved,43
5297,104,2017-06-17,0,Approved,28
5298,1651,2017-01-21,0,Approved,29
5299,266,2017-03-10,1,Approved,29
5300,1077,2017-08-17,0,Approved,16
5301,1603,2017-02-16,1,Approved,42
5302,2088,2017-03-14,0,Approved,33
5303,3223,2017-11-25,1,Approved,12
5304,1953,2017-04-28,1,Approved,34
5305,3132,2017-12-07,0,Approved,12
5306,3209,2017-12-21,0,Approved,87
5307,1558,2017-05-04,0,Approved,34
5308,1775,2017-08-01,0,Approved,27
5309,2946,2017-11-13,1,Approved,81
5310,404,2017-04-18,0,Approved,73
5311,2894,2017-08-28,0,Approved,4
5312,1826,2017-09-30,1,Approved,0
5313,2770,2017-01-31,1,Approved,86
5314,2184,2017-09-14,0,Approved,27
5315,820,2017-03-27,0,Approved,23
5316,17,2017-11-14,1,Approved,78
5317,2411,2017-05-21,0,Approved,40
5318,3220,2017-11-01,0,Approved,43
5319,2353,2017-06-06,0,Approved,78
5320,2539,2017-04-15,1,Approved,31
5321,8,2017-12-08,1,Approved,3
5322,2048,2017-07-12,1,Approved,0
5323,3010,2017-01-01,0,Cancelled,11
5324,2429,2017-05-19,1,Approved,58
5325,1286,2017-07-17,0,Approved,6
5326,1304,2017-09-30,1,Approved,0
5327,1182,2017-12-25,0,Approved,9
5328,1349,2017-11-17,1,Approved,55
5329,3220,2017-11-20,0,Approved,57
5330,536,2017-11-12,0,Approved,3
5331,1107,2017-09-28,0,Approved,0
5332,506,2017-03-23,1,Approved,34
5333,1220,2017-01-17,0,Approved,93
5334,576,2017-10-26,1,Approved,48
5335,2609,2017-02-23,0,Approved,33
5336,410,2017-12-24,1,Approved,83
5337,2124,2017-11-03,1,Approved,46
5338,614,2017-07-08,0,Approved,7
5339,102,2017-04-22,1,Approved,59
5340,3421,2017-12-02,1,Approved,71
5341,2005,2017-03-29,1,Approved,23
5342,2557,2017-08-25,0,Approved,37
5343,772,2017-07-11,0,Cancelled,37
5344,146,2017-05-24,0,Approved,14
5345,644,2017-07-26,0,Approved,97
5346,2017,2017-12-18,0,Approved,40
5347,172,2017-06-17,0,Approved,60
5348,1920,2017-10-22,1,Approved,72
5349,711,2017-01-02,1,Approved,2
5350,2728,2017-08-17,0,Approved,100
5351,769,2017-01-01,1,Approved,53
5352,2659,2017-01-23,1,Approved,72
5353,3367,2017-10-09,1,Approved,97
5354,1383,2017-04-19,0,Approved,22
5355,2127,2017-11-14,0,Approved,6
5356,1885,2017-05-12,1,Approved,0
5357,2747,2017-12-16,0,Approved,13
5358,568,2017-09-30,0,Approved,86
5359,614,2017-12-12,1,Approved,41
5360,3309,2017-12-06,0,Approved,7
5361,3205,2017-01-07,1,Approved,45
5362,2750,2017-01-19,1,Approved,92
5363,1372,2017-06-18,1,Approved,16
5364,1299,2017-09-12,0,Approved,32
5365,2033,2017-06-13,0,Approved,9
5366,2490,2017-10-07,0,Approved,16
5367,987,2017-11-26,1,Approved,74
5368,2880,2017-10-28,0,Approved,76
5369,2208,2017-05-17,1,Approved,55
5370,3344,2017-12-20,1,Approved,86
5371,3011,2017-11-25,1,Approved,6
5372,2502,2017-10-07,0,Approved,45
5373,3471,2017-02-24,0,Approved,62
5374,2270,2017-01-10,1,Approved,71
5375,1045,2017-09-08,1,Approved,36
5376,653,2017-09-30,1,Approved,67
5377,2357,2017-11-20,0,Approved,62
5378,2888,2017-12-01,1,Approved,92
5379,822,2017-02-05,0,Approved,25
5380,1076,2017-01-13,1,Approved,53
5381,2597,2017-03-20,0,Approved,28
5382,1704,2017-02-27,1,Approved,9
5383,2847,2017-03-10,0,Approved,40
5384,2218,2017-12-09,1,Approved,39
5385,1796,2017-01-04,0,Approved,0
5386,2010,2017-11-26,0,Approved,35
5387,1855,2017-12-08,1,Approved,59
5388,3280,2017-03-11,0,Approved,37
5389,780,2017-10-03,0,Approved,20
5390,1941,2017-04-14,1,Approved,70
5391,2251,2017-09-21,1,Approved,6
5392,2783,2017-07-06,0,Approved,86
5393,2587,2017-07-30,0,Approved,66
5394,1402,2017-02-14,1,Approved,56
5395,593,2017-08-13,1,Approved,53
5396,1953,2017-05-03,1,Approved,0
5397,2977,2017-12-21,1,Approved,87
5398,1563,2017-05-04,1,Approved,25
5399,2959,2017-08-03,0,Approved,1
5400,3239,2017-02-27,1,Approved,27
5401,1936,2017-07-13,0,Approved,8
5402,3450,2017-01-13,1,Approved,32
5403,3108,2017-11-07,0,Approved,44
5404,3443,2017-07-28,0,Approved,77
5405,183,2017-06-07,1,Approved,32
5406,1962,2017-09-28,1,Approved,53
5407,2024,2017-10-06,1,Approved,70
5408,506,2017-08-14,0,Approved,36
5409,1229,2017-10-06,1,Approved,45
5410,2741,2017-10-12,0,Cancelled,34
5411,2966,2017-04-03,0,Approved,50
5412,2829,2017-06-04,0,Approved,40
5413,1578,2017-03-09,0,Approved,66
5414,459,2017-11-16,1,Approved,81
5415,33,2017-11-22,0,Approved,44
5416,1700,2017-11-16,0,Approved,0
5417,607,2017-04-06,1,Approved,61
5418,2156,2017-06-14,1,Approved,42
5419,2436,2017-04-27,1,Approved,27
5420,1497,2017-06-26,0,Approved,38
5421,1181,2017-11-13,1,Approved,49
5422,139,2017-02-09,0,Approved,62
5423,2405,2017-02-17,0,Approved,53
5424,238,2017-03-22,1,Approved,87
5425,504,2017-07-08,1,Approved,29
5426,1461,2017-09-26,1,Approved,46
5427,2343,2017-10-29,0,Approved,15
5428,671,2017-10-29,1,Approved,23
5429,1845,2017-02-08,0,Approved,52
5430,2331,2017-03-22,0,Approved,41
5431,2230,2017-06-22,0,Approved,96
5432,975,2017-02-09,0,Approved,27
5433,3358,2017-04-07,1,Approved,46
5434,1140,2017-01-21,0,Approved,40
5435,3405,2017-03-07,0,Approved,95
5436,531,2017-04-20,0,Approved,74
5437,3334,2017-10-18,1,Approved,9
5438,200,2017-11-02,0,Approved,31
5439,171,2017-01-08,1,Approved,83
5440,1516,2017-10-15,1,Approved,88
5441,2803,2017-11-30,1,Approved,13
5442,2391,2017-09-21,1,Approved,72
5443,1760,2017-12-18,0,Approved,35
5444,1831,2017-06-12,0,Approved,90
5445,2491,2017-04-17,0,Approved,82
5446,1988,2017-04-12,1,Approved,33
5447,3275,2017-12-26,1,Approved,19
5448,2258,2017-09-21,1,Approved,34
5449,2706,2017-07-14,1,Approved,52
5450,3051,2017-01-31,0,Approved,83
5451,3158,2017-01-06,1,Approved,10
5452,531,2017-10-30,0,Approved,43
5453,896,2017-11-22,1,Approved,20
5454,2714,2017-06-29,1,Approved,32
5455,1455,2017-03-25,0,Approved,21
5456,3274,2017-11-30,0,Approved,1
5457,3302,2017-10-16,1,Approved,18
5458,1197,2017-02-12,0,Approved,80
5459,3147,2017-12-27,1,Approved,92
5460,1732,2017-05-23,0,Approved,39
5461,1726,2017-12-21,0,Cancelled,0
5462,790,2017-05-26,1,Approved,43
5463,2052,2017-01-29,1,Approved,59
5464,1993,2017-07-18,1,Approved,35
5465,941,2017-03-02,0,Approved,3
5466,2376,2017-08-17,1,Approved,85
5467,2626,2017-06-05,1,Approved,85
5468,1797,2017-06-01,0,Approved,25
5469,1110,2017-12-13,1,Approved,100
5470,3193,2017-09-20,1,Approved,13
5471,469,2017-09-20,0,Approved,53
5472,2292,2017-09-12,1,Approved,76
5473,1315,2017-09-13,0,Approved,90
5474,1239,2017-05-01,0,Approved,71
5475,2656,2017-06-03,0,Approved,64
5476,634,2017-11-29,0,Approved,68
5477,1355,2017-10-10,0,Approved,48
5478,3479,2017-06-09,0,Approved,90
5479,3187,2017-10-03,0,Approved,90
5480,2018,2017-09-17,1,Approved,59
5481,2983,2017-07-26,0,Approved,3
5482,2609,2017-04-22,1,Approved,93
5483,283,2017-09-30,1,Approved,54
5484,845,2017-04-25,0,Approved,36
5485,1115,2017-12-28,0,Approved,9
5486,682,2017-05-25,0,Approved,84
5487,856,2017-09-15,0,Approved,99
5488,666,2017-11-19,0,Approved,90
5489,1903,2017-07-19,0,Approved,23
5490,249,2017-09-14,1,Approved,0
5491,2286,2017-10-21,1,Approved,67
5492,2993,2017-12-21,1,Approved,94
5493,421,2017-05-21,1,Approved,94
5494,3199,2017-12-17,0,Approved,57
5495,3116,2017-09-23,0,Approved,96
5496,1214,2017-12-07,0,Approved,0
5497,2768,2017-10-08,1,Approved,58
5498,3327,2017-07-19,0,Approved,12
5499,2995,2017-01-28,0,Approved,44
5500,3337,2017-05-29,1,Approved,47
5501,3032,2017-04-19,1,Approved,77
5502,3337,2017-03-11,1,Approved,68
5503,902,2017-11-18,1,Approved,84
5504,1782,2017-05-21,0,Approved,87
5505,3259,2017-05-01,0,Approved,0
5506,2082,2017-12-05,0,Approved,70
5507,1770,2017-05-30,1,Approved,30
5508,2990,2017-05-24,1,Approved,31
5509,3407,2017-02-15,0,Approved,77
5510,791,2017-02-22,0,Approved,88
5511,1727,2017-06-09,0,Approved,13
5512,1028,2017-02-16,1,Approved,79
5513,1919,2017-02-01,1,Approved,9
5514,833,2017-07-19,0,Approved,61
5515,3384,2017-03-09,1,Approved,6
5516,639,2017-02-16,0,Approved,99
5517,2698,2017-02-01,1,Approved,18
5518,2325,2017-01-17,1,Approved,41
5519,354,2017-08-23,1,Approved,39
5520,2826,2017-12-19,0,Approved,54
5521,3359,2017-04-21,1,Approved,84
5522,1219,2017-12-26,1,Approved,89
5523,1591,2017-02-14,1,Approved,25
5524,2718,2017-04-30,0,Approved,79
5525,2190,2017-04-26,0,Approved,82
5526,242,2017-08-20,1,Approved,80
5527,2497,2017-04-24,0,Approved,26
5528,652,2017-10-28,1,Approved,19
5529,655,2017-11-09,0,Approved,34
5530,2982,2017-01-10,0,Approved,57
5531,1069,2017-01-27,1,Approved,60
5532,2798,2017-06-29,0,Approved,0
5533,2791,2017-05-16,0,Approved,83
5534,1967,2017-12-06,0,Approved,37
5535,479,2017-05-31,1,Approved,96
5536,2744,2017-08-27,0,Approved,72
5537,3231,2017-04-05,1,Approved,19
5538,2593,2017-03-14,0,Approved,92
5539,1928,2017-11-26,0,Approved,91
5540,1804,2017-08-05,0,Approved,64
5541,898,2017-06-08,1,Approved,62
5542,91,2017-07-28,0,Approved,11
5543,849,2017-12-03,1,Approved,31
5544,2177,2017-09-23,0,Approved,39
5545,1629,2017-07-30,0,Approved,87
5546,1404,2017-07-27,0,Approved,45
5547,3234,2017-03-31,1,Approved,87
5548,2530,2017-09-21,1,Approved,48
5549,3188,2017-08-09,0,Approved,84
5550,2390,2017-02-05,0,Approved,83
5551,2912,2017-09-13,0,Approved,45
5552,2674,2017-01-19,1,Approved,79
5553,692,2017-11-10,0,Approved,19
5554,953,2017-05-14,0,Approved,78
5555,637,2017-08-15,1,Approved,52
5556,1323,2017-06-06,0,Approved,0
5557,1420,2017-11-22,1,Approved,13
5558,2360,2017-10-10,0,Approved,40
5559,2738,2017-02-27,0,Approved,99
5560,1925,2017-05-22,1,Approved,82
5561,2245,2017-01-22,0,Approved,37
5562,1468,2017-12-06,0,Approved,5
5563,2824,2017-04-15,1,Approved,39
5564,2945,2017-10-24,0,Approved,60
5565,3489,2017-02-14,1,Approved,20
5566,3327,2017-06-26,1,Approved,30
5567,3151,2017-10-09,0,Approved,5
5568,951,2017-02-18,1,Approved,17
5569,1577,2017-08-18,1,Approved,95
5570,369,2017-08-06,0,Approved,1
5571,3296,2017-03-16,1,Approved,7
5572,3184,2017-10-23,1,Approved,38
5573,58,2017-06-29,0,Approved,93
5574,1129,2017-11-15,1,Approved,92
5575,3046,2017-02-05,0,Approved,31
5576,420,2017-05-31,1,Approved,49
5577,1635,2017-06-30,1,Approved,92
5578,731,2017-08-18,1,Approved,91
5579,2143,2017-09-09,0,Approved,18
5580,1322,2017-10-02,1,Approved,78
5581,443,2017-02-27,1,Approved,90
5582,1211,2017-05-10,0,Approved,58
5583,2885,2017-04-12,1,Approved,26
5584,2841,2017-10-09,0,Approved,3
5585,941,2017-01-07,1,Approved,8
5586,3074,2017-03-20,1,Approved,1
5587,1132,2017-08-21,0,Approved,7
5588,2425,2017-10-15,0,Approved,81
5589,945,2017-06-01,1,Approved,0
5590,168,2017-07-29,0,Approved,29
5591,2331,2017-10-08,1,Approved,32
5592,1077,2017-10-01,0,Approved,2
5593,2204,2017-03-07,1,Approved,0
5594,360,2017-07-17,0,Approved,73
5595,3264,2017-07-19,0,Approved,26
5596,1032,2017-06-03,0,Approved,45
5597,2111,2017-07-17,1,Approved,26
5598,23,2017-12-20,0,Approved,85
5599,2999,2017-12-22,1,Approved,82
5600,93,2017-01-30,1,Approved,87
5601,1908,2017-09-14,0,Approved,40
5602,3254,2017-04-10,0,Approved,8
5603,947,2017-06-15,0,Approved,0
5604,2166,2017-11-02,0,Approved,19
5605,276,2017-09-06,1,Approved,62
5606,2052,2017-01-05,1,Approved,53
5607,2659,2017-05-08,1,Approved,0
5608,769,2017-08-29,1,Approved,3
5609,1790,2017-10-18,1,Approved,93
5610,1577,2017-10-23,1,Approved,0
5611,888,2017-06-04,0,Approved,22
5612,3421,2017-08-27,1,Approved,74
5613,2480,2017-11-18,0,Approved,1
5614,276,2017-02-02,1,Approved,23
5615,1903,2017-12-14,1,Approved,11
5616,2853,2017-09-28,1,Approved,58
5617,2443,2017-01-11,0,Approved,98
5618,2589,2017-08-18,1,Approved,0
5619,354,2017-10-20,1,Approved,56
5620,1301,2017-08-02,0,Approved,67
5621,790,2017-02-11,0,Approved,7
5622,2153,2017-01-02,0,Approved,11
5623,2463,2017-10-27,1,Approved,6
5624,2791,2017-12-16,0,Approved,3
5625,396,2017-06-25,0,Approved,34
5626,2415,2017-04-30,1,Approved,59
5627,744,2017-02-06,0,Approved,76
5628,309,2017-05-25,0,Approved,60
5629,2683,2017-12-14,1,Approved,84
5630,1538,2017-02-05,0,Approved,0
5631,1106,2017-04-14,0,Approved,88
5632,2575,2017-06-16,1,Approved,90
5633,1152,2017-03-11,1,Approved,42
5634,1977,2017-04-21,0,Approved,5
5635,770,2017-08-18,1,Approved,5
5636,2581,2017-08-18,1,Approved,43
5637,35,2017-06-23,0,Approved,98
5638,1196,2017-12-12,1,Approved,92
5639,843,2017-12-11,1,Approved,6
5640,1585,2017-11-23,0,Approved,7
5641,938,2017-09-15,0,Approved,74
5642,399,2017-11-11,1,Cancelled,17
5643,2290,2017-04-07,1,Approved,75
5644,1932,2017-03-03,0,Approved,20
5645,3110,2017-12-13,0,Approved,63
5646,2124,2017-03-19,0,Approved,35
5647,1390,2017-06-02,1,Approved,100
5648,1131,2017-05-08,0,Approved,37
5649,264,2017-11-12,0,Cancelled,74
5650,2400,2017-10-20,1,Approved,57
5651,2713,2017-12-30,1,Approved,25
5652,1589,2017-10-30,0,Approved,45
5653,1652,2017-09-25,0,Approved,6
5654,334,2017-11-04,1,Approved,84
5655,1892,2017-01-04,1,Approved,0
5656,1302,2017-02-22,1,Approved,96
5657,2903,2017-02-15,0,Approved,18
5658,2555,2017-12-29,1,Approved,38
5659,2919,2017-12-09,1,Approved,4
5660,668,2017-09-02,1,Approved,68
5661,1684,2017-11-03,0,Approved,67
5662,27,2017-05-28,1,Approved,92
5663,3258,2017-04-24,1,Approved,11
5664,2183,2017-10-08,1,Approved,8
5665,2951,2017-08-20,1,Approved,58
5666,1836,2017-07-17,1,Approved,75
5667,875,2017-08-09,0,Approved,30
5668,106,2017-06-19,0,Approved,77
5669,525,2017-09-02,0,Approved,35
5670,180,2017-05-17,1,Approved,75
5671,1157,2017-02-25,0,Approved,46
5672,2146,2017-11-10,1,Approved,36
5673,1656,2017-01-24,0,Approved,42
5674,1041,2017-10-28,1,Approved,85
5675,1199,2017-08-19,1,Approved,29
5676,1988,2017-06-28,0,Approved,3
5677,2359,2017-01-20,1,Approved,35
5678,1702,2017-12-16,1,Approved,62
5679,1413,2017-02-21,1,Approved,87
5680,1946,2017-07-23,0,Approved,48
5681,2717,2017-11-19,1,Approved,32
5682,3219,2017-06-05,1,Approved,96
5683,538,2017-01-06,1,Approved,66
5684,1534,2017-07-15,0,Approved,16
5685,1828,2017-01-02,0,Approved,94
5686,2603,2017-09-07,1,Approved,5
5687,3451,2017-03-30,0,Approved,50
5688,1996,2017-04-23,0,Approved,70
5689,2471,2017-07-30,0,Approved,45
5690,1300,2017-12-10,0,Approved,36
5691,1425,2017-12-23,0,Approved,70
5692,2869,2017-09-03,1,Approved,42
5693,3044,2017-02-10,0,Approved,7
5694,1994,2017-07-25,0,Approved,90
5695,420,2017-11-01,0,Approved,5
5696,3151,2017-12-11,0,Approved,8
5697,3002,2017-11-16,1,Approved,6
5698,1093,2017-05-22,0,Approved,93
5699,2432,2017-11-20,1,Approved,22
5700,3158,2017-09-13,0,Approved,47
5701,3467,2017-12-25,0,Approved,10
5702,2283,2017-04-08,1,Approved,0
5703,2061,2017-06-11,0,Approved,5
5704,3386,2017-03-20,0,Approved,2
5705,1530,2017-02-11,1,Approved,71
5706,1299,2017-10-15,1,Approved,3
5707,3316,2017-12-10,1,Approved,53
5708,2861,2017-02-09,0,Approved,83
5709,1833,2017-08-14,0,Approved,0
5710,449,2017-02-26,0,Approved,90
5711,2123,2017-04-25,1,Approved,42
5712,483,2017-03-26,0,Approved,47
5713,3460,2017-04-29,0,Approved,54
5714,1166,2017-05-20,0,Approved,71
5715,2869,2017-02-05,0,Approved,91
5716,846,2017-06-24,1,Approved,57
5717,649,2017-08-17,0,Approved,84
5718,3271,2017-02-05,1,Approved,59
5719,1333,2017-06-23,0,Approved,100
5720,2150,2017-09-19,0,Approved,59
5721,2838,2017-02-03,0,Approved,0
5722,955,2017-12-17,0,Approved,32
5723,458,2017-12-04,0,Approved,70
5724,436,2017-09-24,0,Approved,44
5725,3409,2017-10-18,1,Approved,8
5726,1350,2017-01-19,1,Approved,78
5727,3183,2017-01-09,1,Approved,77
5728,3244,2017-01-09,1,Approved,47
5729,899,2017-09-13,0,Approved,69
5730,2252,2017-02-06,0,Approved,2
5731,2750,2017-04-29,0,Approved,88
5732,3186,2017-10-29,0,Approved,45
5733,96,2017-01-08,0,Approved,52
5734,934,2017-08-18,1,Approved,3
5735,1091,2017-11-27,0,Approved,21
5736,2659,2017-12-23,0,Approved,46
5737,3050,2017-01-23,1,Approved,0
5738,3483,2017-01-03,1,Approved,64
5739,1418,2017-03-02,1,Approved,64
5740,505,2017-12-16,0,Approved,7
5741,2028,2017-08-18,1,Approved,53
5742,1767,2017-11-21,1,Approved,57
5743,2070,2017-09-24,0,Approved,3
5744,2968,2017-01-14,1,Approved,56
5745,1639,2017-10-24,1,Approved,37
5746,2877,2017-03-18,1,Approved,84
5747,484,2017-07-25,0,Approved,64
5748,2822,2017-06-10,1,Approved,91
5749,6,2017-10-27,1,Approved,54
5750,83,2017-07-26,1,Approved,87
